tiempo,Susceptibles,Expuestos,Asintomáticos (I0),Modedados (I1),Severos (I2),Críticos (I3),Recuperados (R),Muertos (D),Muertes naturales(NR)
2021-01-25,3.56614210745586e-06,9.896798589412521e-09,0.031888528725992,156.577838876725,1049.5402532819198,809.6224315402029,302851.539533233,2929.6386122523304,7214.264469962521
2021-01-26,3.5562983383763e-06,9.665461974191099e-09,0.030236074832872994,152.759683147737,1027.76089999458,793.266083915336,302865.814176524,2930.4482346838695,7245.661633831609
2021-01-27,3.5466805895491095e-06,9.43993391027147e-09,0.028669250874967998,149.034611933629,1006.41962031569,777.226123797711,302879.463782838,2931.24150076778,7277.060553589341
2021-01-29,3.5372832051337304e-06,9.22005038589655e-09,0.027183619514677,145.400356991597,985.507999961246,761.496840602013,302892.501338373,2932.01872689158,7308.461158703391
2021-01-30,3.5281006881977006e-06,9.00565277577193e-09,0.025774973357078998,141.854705293052,965.017774549217,746.0726144410719,302904.939568132,2932.7802237321803,7339.863380102891
2021-01-31,3.5191276955280404e-06,8.796587635249971e-09,0.024439323034302997,138.395497682554,944.940827290059,730.9479150819909,302916.790940937,2933.52629634662,7371.26715014905
2021-02-01,3.51035903263983e-06,8.592706503433341e-09,0.023172885907372005,135.02062756916598,925.269186700932,716.117300900047,302928.067674356,2934.25724426171,7402.6724026065
2021-02-02,3.50178964897343e-06,8.39386571477111e-09,0.021972075353518004,131.728039649441,905.995024343708,701.575417831042,302938.781739543,2934.97336156261,7434.079072615121
2021-02-03,3.4934146332722397e-06,8.19992621874281e-09,0.020833490608625,128.515728661309,887.1106525870151,687.31699832278,302948.944865987,2935.67493698044,7465.48709666235
2021-02-05,3.48522920913333e-06,8.01075340724652e-09,0.019753907136038997,125.381738168096,868.6085223924671,673.336860286291,302958.568546182,2936.3622539787602,7496.89641255614
2021-02-06,3.4772287307235395e-06,7.8262169493274e-09,0.018730267494466997,122.32415937197099,850.481221125235,659.629906047408,302967.66404021,2937.03559083905,7528.30695939832
2021-02-07,3.46940867865411e-06,7.64619063290113e-09,0.017759672679093997,119.341129956113,832.721470389073,646.191121299276,302976.242380238,2937.6952207450895,7559.718677558571
2021-02-08,3.4617646560070297e-06,7.47055221314487e-09,0.016839373911415,116.4308329549,815.3221238859129,633.015574056337,302984.314374941,2938.34141186639,7591.131508648821
2021-02-09,3.45429238450698e-06,7.299183267244721e-09,0.015966764854509,113.59149565145901,798.2761653001049,620.098413610315,302991.89061384,2938.9744274404497,7622.545395498191
2021-02-10,3.44698770083256e-06,7.131969055204591e-09,0.015139374231718001,110.821388501915,781.5767062073751,607.4348694886979,302998.98147156,2939.59452585406,7653.96028212838
2021-02-12,3.4398465530610803e-06,6.968798386436249e-09,0.014354858827828,108.11882408569099,765.2169840085389,595.0202504161911,303005.597112016,2940.2019607235497,7685.376113729541
2021-02-14,3.43286499724156e-06,6.80956349186431e-09,0.013610996852933998,105.482156081248,749.1903598880209,582.849943279592,303011.74749252,2940.7969809739598,7716.79283663668
2021-02-15,3.4260391940904e-06,6.65415990129352e-09,0.012905681650174998,102.90977826663901,733.490316797173,570.9194120965129,303017.44236781,2941.37983091724,7748.2103983064
2021-02-16,3.4193654058049e-06,6.50248632579787e-09,0.012236915729548999,100.400123544291,718.110457462413,559.224196988354,303022.69129401,2941.95075032934,7779.62874729419
2021-02-17,3.4128399929897097e-06,6.35444454490355e-09,0.011602805110888001,97.9516629894208,703.044502418151,547.759913157926,303027.503632516,2942.50997452633,7811.04783323213
2021-02-18,3.4064594116917097e-06,6.20993929834842e-09,0.011001553959981,95.5629049215255,688.286288064484,536.522249872061,303031.88855380897,2943.0577344394896,7842.46760680703
2021-02-19,3.40022021053891e-06,6.06887818221204e-09,0.010431459502653,93.23239399839059,673.829764749627,525.506969449584,303035.855041198,2943.5942566893605,7873.88801973895
2021-02-20,3.39411902797916e-06,5.9311715492198094e-09,0.009890907202397,90.95871033206708,659.668994877005,514.70990625495,303039.411894498,2944.1197636588104,7905.30902476021
2021-02-21,3.3881525896147302e-06,5.79673241303467e-09,0.009378366187901,88.7404686262946,645.798151036953,504.12696569786794,303042.567733633,2944.6344735650605,7936.73057559479
2021-02-22,3.3823177056288897e-06,5.6654763563591e-09,0.008892384917521,86.57631733485071,632.211514162957,493.754123239196,303045.33100218,2945.13860053076,7968.152626938109
2021-02-23,3.37661126830093e-06,5.537321442678079e-09,0.008431587068416,84.4649378403218,618.90347171232,483.587423403376,303047.70997084,2945.632354654,7999.575134437199
2021-02-24,3.37103024960603e-06,5.41218813148265e-09,0.007994667638719,82.4050436528049,605.868515871182,473.622978797676,303049.71274085104,2946.1159420773997,8030.9980546713
2021-02-26,3.36557169889673e-06,5.28999919682083e-09,0.0075803892516800005,80.3953796280567,593.101241783776,463.85696913847903,303051.347247331,2946.5895650562,8062.42134513282
2021-02-27,3.3602327406627603e-06,5.170679649030329e-09,0.007187578651337,78.43472120462229,580.596345805798,454.285640284829,303052.621262564,2947.05342202534,8093.84496420865
2021-02-28,3.3550105723662103e-06,5.05415665951418e-09,0.0068151233797819994,76.5218736594848,568.348623781775,444.90530327947306,303053.542399226,2947.5077076656203,8125.26887116188
